From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
Q80YV3	Q80YV3	reviewed	TRRAP_MOUSE	Transformation/transcription domain-associated protein (Tra1 homolog)	Trrap	Mus musculus (Mouse)	2565
Q9QYH6	Q9QYH6	reviewed	MAGD1_MOUSE	Melanoma-associated antigen D1 (Dlxin-1) (MAGE-D1 antigen) (Neurotrophin receptor-interacting MAGE homolog)	Maged1 Nrage	Mus musculus (Mouse)	775
Q9CR41	Q9CR41	reviewed	HYPK_MOUSE	Huntingtin-interacting protein K (Huntingtin yeast partner K)	Hypk	Mus musculus (Mouse)	121
P56212	P56212	reviewed	ARP19_MOUSE	cAMP-regulated phosphoprotein 19 (ARPP-19)	Arpp19	Mus musculus (Mouse)	112
B2RXC1	B2RXC1	reviewed	TPC11_MOUSE	Trafficking protein particle complex subunit 11	Trappc11	Mus musculus (Mouse)	1133
Q6PEM6	Q6PEM6	reviewed	GRM2B_MOUSE	GRAM domain-containing protein 2B (GRAM domain-containing protein 3)	Gramd2b Gramd3	Mus musculus (Mouse)	445
Q8BK63	Q8BK63	reviewed	KC1A_MOUSE	Casein kinase I isoform alpha (CKI-alpha) (EC 2.7.11.1) (CK1)	Csnk1a1	Mus musculus (Mouse)	337
Q6PDH0	Q6PDH0	reviewed	PHLB1_MOUSE	Pleckstrin homology-like domain family B member 1 (Protein LL5-alpha)	Phldb1 Kiaa0638 Ll5a	Mus musculus (Mouse)	1371
O88983	O88983	reviewed	STX8_MOUSE	Syntaxin-8 (Syntaxin-like protein 3I35)	Stx8	Mus musculus (Mouse)	236
Q8BU14	Q8BU14	reviewed	SEC62_MOUSE	Translocation protein SEC62 (Translocation protein 1) (TP-1)	Sec62 Tloc1	Mus musculus (Mouse)	398
Q9CQU5	Q9CQU5	reviewed	ZWINT_MOUSE	ZW10 interactor (ZW10-interacting protein 1) (Zwint-1)	Zwint D10Ertd749e	Mus musculus (Mouse)	252
Q80TJ1	Q80TJ1	reviewed	CAPS1_MOUSE	Calcium-dependent secretion activator 1 (Calcium-dependent activator protein for secretion 1) (CAPS-1)	Cadps Caps Caps1 Kiaa1121	Mus musculus (Mouse)	1355
Q9DBZ5	Q9DBZ5	reviewed	EIF3K_MOUSE	Eukaryotic translation initiation factor 3 subunit K (eIF3k) (Eukaryotic translation initiation factor 3 subunit 12) (eIF-3 p25)	Eif3k Eif3s12	Mus musculus (Mouse)	218
Q61510	Q61510	reviewed	TRI25_MOUSE	E3 ubiquitin/ISG15 ligase TRIM25 (EC 6.3.2.n3) (Estrogen-responsive finger protein) (RING-type E3 ubiquitin transferase) (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRIM25) (Tripartite motif-containing protein 25) (Ubiquitin/ISG15-conjugating enzyme TRIM25) (Zinc finger protein 147)	Trim25 Efp Zfp147 Znf147	Mus musculus (Mouse)	634
Q8R3C6	Q8R3C6	reviewed	RBM19_MOUSE	Probable RNA-binding protein 19 (RNA-binding motif protein 19)	Rbm19	Mus musculus (Mouse)	952
Q6PER3	Q6PER3	reviewed	MARE3_MOUSE	Microtubule-associated protein RP/EB family member 3 (EB1 protein family member 3) (EBF3) (End-binding protein 3) (EB3) (RP3)	Mapre3	Mus musculus (Mouse)	281
Q9D0W5	Q9D0W5	reviewed	PPIL1_MOUSE	Peptidyl-prolyl cis-trans isomerase-like 1 (PPIase) (EC 5.2.1.8) (Rotamase PPIL1)	Ppil1	Mus musculus (Mouse)	166
Q571H0	Q571H0	reviewed	NPA1P_MOUSE	Nucleolar pre-ribosomal-associated protein 1 (URB1 ribosome biogenesis 1 homolog)	Urb1 Kiaa0539 Npa1	Mus musculus (Mouse)	2274
O55222	O55222	reviewed	ILK_MOUSE	Integrin-linked protein kinase (EC 2.7.11.1) (59 kDa serine/threonine-protein kinase) (Beta-integrin-linked kinase) (ILK-1) (ILK-2) (p59ILK)	Ilk ILK1 ILK2	Mus musculus (Mouse)	452
Q91VW3	Q91VW3	reviewed	SH3L3_MOUSE	SH3 domain-binding glutamic acid-rich-like protein 3	Sh3bgrl3	Mus musculus (Mouse)	93
Q8C3Y4	Q8C3Y4	reviewed	KNTC1_MOUSE	Kinetochore-associated protein 1	Kntc1 Kiaa0166	Mus musculus (Mouse)	2207
Q8BTT6	Q8BTT6	reviewed	UTP25_MOUSE	U3 small nucleolar RNA-associated protein 25 homolog (Digestive organ expansion factor homolog) (UTP25 small subunit processor component)	Utp25 Def Diexf	Mus musculus (Mouse)	772
Q99N87	Q99N87	reviewed	RT05_MOUSE	Small ribosomal subunit protein uS5m (28S ribosomal protein S5, mitochondrial) (MRP-S5) (S5mt)	Mrps5	Mus musculus (Mouse)	432
Q9WTX2	Q9WTX2	reviewed	PRKRA_MOUSE	Interferon-inducible double-stranded RNA-dependent protein kinase activator A (PKR-associated protein X) (PKR-associating protein X) (RAX) (Protein activator of the interferon-induced protein kinase) (Protein kinase, interferon-inducible double-stranded RNA-dependent activator)	Prkra Rax	Mus musculus (Mouse)	313
Q99J09	Q99J09	reviewed	MEP50_MOUSE	Methylosome protein WDR77 (Methylosome protein 50) (MEP-50) (WD repeat-containing protein 77)	Wdr77 Mep50	Mus musculus (Mouse)	342
Q9JLZ3	Q9JLZ3	reviewed	AUHM_MOUSE	Methylglutaconyl-CoA hydratase, mitochondrial (3-MG-CoA hydratase) (EC 4.2.1.18) (AU-specific RNA-binding enoyl-CoA hydratase) (AU-binding enoyl-CoA hydratase) (muAUH) (Itaconyl-CoA hydratase) (EC 4.2.1.56)	Auh	Mus musculus (Mouse)	314
P02535	P02535	reviewed	K1C10_MOUSE	Keratin, type I cytoskeletal 10 (56 kDa cytokeratin) (Cytokeratin-10) (CK-10) (Keratin, type I cytoskeletal 59 kDa) (Keratin-10) (K10)	Krt10 Krt1-10	Mus musculus (Mouse)	570
P70388	P70388	reviewed	RAD50_MOUSE	DNA repair protein RAD50 (mRad50) (EC 3.6.-.-)	Rad50	Mus musculus (Mouse)	1312
Q922U2	Q922U2	reviewed	K2C5_MOUSE	Keratin, type II cytoskeletal 5 (Cytokeratin-5) (CK-5) (Keratin-5) (K5) (Type-II keratin Kb5)	Krt5 Krt2-5	Mus musculus (Mouse)	580
P51432	P51432	reviewed	PLCB3_MOUSE	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 (EC 3.1.4.11) (Phosphoinositide phospholipase C-beta-3) (Phospholipase C-beta-3) (PLC-beta-3)	Plcb3	Mus musculus (Mouse)	1234
Q8CGC6	Q8CGC6	reviewed	RBM28_MOUSE	RNA-binding protein 28 (RNA-binding motif protein 28)	Rbm28	Mus musculus (Mouse)	750
Q91X97	Q91X97	reviewed	NCALD_MOUSE	Neurocalcin-delta	Ncald D15Ertd412e	Mus musculus (Mouse)	193
Q9QZ06	Q9QZ06	reviewed	TOLIP_MOUSE	Toll-interacting protein	Tollip	Mus musculus (Mouse)	274
Q9Z2V5	Q9Z2V5	reviewed	HDAC6_MOUSE	Histone deacetylase 6 (HD6) (EC 3.5.1.98) (Histone deacetylase mHDA2) (Tubulin-lysine deacetylase HDAC6) (EC 3.5.1.-)	Hdac6	Mus musculus (Mouse)	1149
Q8VCF0	Q8VCF0	reviewed	MAVS_MOUSE	Mitochondrial antiviral-signaling protein (MAVS) (CARD adapter inducing interferon beta) (Cardif) (Interferon beta promoter stimulator protein 1) (IPS-1) (Virus-induced-signaling adapter) (VISA)	Mavs Ips1 Visa	Mus musculus (Mouse)	503
O35900	O35900	reviewed	LSM2_MOUSE	U6 snRNA-associated Sm-like protein LSm2 (Protein G7b) (snRNP core Sm-like protein Sm-x5)	Lsm2 G7b	Mus musculus (Mouse)	95
P84104	P84104	reviewed	SRSF3_MOUSE	Serine/arginine-rich splicing factor 3 (Pre-mRNA-splicing factor SRP20) (Protein X16) (Splicing factor, arginine/serine-rich 3)	Srsf3 Sfrs3 Srp20 X16	Mus musculus (Mouse)	164
P54797	P54797	reviewed	TNG2_MOUSE	Transport and Golgi organization 2 homolog (Ser/Thr-rich protein T10 in DGCR region)	Tango2 D16H22S680E T10	Mus musculus (Mouse)	276
Q8VEG6	Q8VEG6	reviewed	CNO6L_MOUSE	CCR4-NOT transcription complex subunit 6-like (EC 3.1.13.4)	Cnot6l	Mus musculus (Mouse)	555
Q9CQI7	Q9CQI7	reviewed	RU2B_MOUSE	U2 small nuclear ribonucleoprotein B'' (U2 snRNP B'')	Snrpb2	Mus musculus (Mouse)	225
Q6PE01	Q6PE01	reviewed	SNR40_MOUSE	U5 small nuclear ribonucleoprotein 40 kDa protein (U5 snRNP 40 kDa protein) (WD repeat-containing protein 57)	Snrnp40 Wdr57	Mus musculus (Mouse)	358
O88455	O88455	reviewed	DHCR7_MOUSE	7-dehydrocholesterol reductase (7-DHC reductase) (EC 1.3.1.21) (Sterol Delta(7)-reductase)	Dhcr7	Mus musculus (Mouse)	471
Q9CQ71	Q9CQ71	reviewed	RFA3_MOUSE	Replication protein A 14 kDa subunit (RP-A p14) (Replication factor A protein 3) (RF-A protein 3)	Rpa3	Mus musculus (Mouse)	121
O35654	O35654	reviewed	DPOD2_MOUSE	DNA polymerase delta subunit 2 (DNA polymerase delta subunit p50)	Pold2	Mus musculus (Mouse)	469
Q60648	Q60648	reviewed	SAP3_MOUSE	Ganglioside GM2 activator (Cerebroside sulfate activator protein) (GM2-AP) (Sphingolipid activator protein 3) (SAP-3)	Gm2a	Mus musculus (Mouse)	193
Q9R226	Q9R226	reviewed	KHDR3_MOUSE	KH domain-containing, RNA-binding, signal transduction-associated protein 3 (RNA-binding protein Etoile) (Sam68-like mammalian protein 2) (SLM-2)	Khdrbs3 Salp Slm2	Mus musculus (Mouse)	346
Q80XI4	Q80XI4	reviewed	PI42B_MOUSE	Phosphatidylinositol 5-phosphate 4-kinase type-2 beta (EC 2.7.1.149) (1-phosphatidylinositol 5-phosphate 4-kinase 2-beta) (Diphosphoinositide kinase 2-beta) (Phosphatidylinositol 5-phosphate 4-kinase type II beta) (PI(5)P 4-kinase type II beta) (PIP4KII-beta) (PtdIns(5)P-4-kinase isoform 2-beta)	Pip4k2b Pip5k2b	Mus musculus (Mouse)	416
Q91XU3	Q91XU3	reviewed	PI42C_MOUSE	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma (EC 2.7.1.149) (Phosphatidylinositol 5-phosphate 4-kinase type II gamma) (PI(5)P 4-kinase type II gamma) (PIP4KII-gamma)	Pip4k2c Pip5k2c	Mus musculus (Mouse)	421
Q5SU73	Q5SU73	reviewed	COIL_MOUSE	Coilin (p80-coilin)	Coil CLN80	Mus musculus (Mouse)	570
O70166	O70166	reviewed	STMN3_MOUSE	Stathmin-3 (Hippocampus abundant transcript 3) (SCG10-like protein) (SCG10-related protein HiAT3)	Stmn3 Sclip	Mus musculus (Mouse)	180
O35387	O35387	reviewed	HAX1_MOUSE	HCLS1-associated protein X-1 (HS1-associating protein X-1) (HAX-1) (HS1-binding protein 1) (HSP1BP-1)	Hax1 Hs1bp1	Mus musculus (Mouse)	280
Q920A7	Q920A7	reviewed	AFG31_MOUSE	AFG3-like protein 1 (EC 3.4.24.-)	Afg3l1	Mus musculus (Mouse)	789
P29416	P29416	reviewed	HEXA_MOUSE	Beta-hexosaminidase subunit alpha (EC 3.2.1.52) (Beta-N-acetylhexosaminidase subunit alpha) (Hexosaminidase subunit A) (N-acetyl-beta-glucosaminidase subunit alpha)	Hexa	Mus musculus (Mouse)	528
Q9D5T0	Q9D5T0	reviewed	ATAD1_MOUSE	Outer mitochondrial transmembrane helix translocase (EC 7.4.2.-) (ATPase family AAA domain-containing protein 1) (Thorase)	Atad1	Mus musculus (Mouse)	361
Q60809	Q60809	reviewed	CNOT7_MOUSE	CCR4-NOT transcription complex subunit 7 (EC 3.1.13.4) (CCR4-associated factor 1) (CAF-1)	Cnot7 Caf1	Mus musculus (Mouse)	285
Q9D1E6	Q9D1E6	reviewed	TBCB_MOUSE	Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B)	Tbcb Ckap1	Mus musculus (Mouse)	244
Q8BWW4	Q8BWW4	reviewed	LARP4_MOUSE	La-related protein 4 (La ribonucleoprotein domain family member 4)	Larp4	Mus musculus (Mouse)	719
Q9QXK7	Q9QXK7	reviewed	CPSF3_MOUSE	Cleavage and polyadenylation specificity factor subunit 3 (EC 3.1.27.-) (Cleavage and polyadenylation specificity factor 73 kDa subunit) (CPSF 73 kDa subunit) (mRNA 3'-end-processing endonuclease CPSF-73)	Cpsf3 Cpsf73	Mus musculus (Mouse)	684
Q9JJ89	Q9JJ89	reviewed	CCD86_MOUSE	Coiled-coil domain-containing protein 86 (Cytokine-induced protein with coiled-coil domain) (mCyclon)	Ccdc86 Cyclon D19Ertd678e MNCb-4327	Mus musculus (Mouse)	426
Q921J2	Q921J2	reviewed	RHEB_MOUSE	GTP-binding protein Rheb (Ras homolog enriched in brain)	Rheb	Mus musculus (Mouse)	184
Q8VI33	Q8VI33	reviewed	TAF9_MOUSE	Transcription initiation factor TFIID subunit 9 (RNA polymerase II TBP-associated factor subunit G) (Transcription initiation factor TFIID 31 kDa subunit) (TAFII-31) (TAFII31) (Transcription initiation factor TFIID 32 kDa subunit) (TAFII-32) (TAFII32)	Taf9 Taf2g	Mus musculus (Mouse)	264
Q9QY36	Q9QY36	reviewed	NAA10_MOUSE	N-alpha-acetyltransferase 10 (EC 2.3.1.255) (N-terminal acetyltransferase complex ARD1 subunit homolog A) (NatA catalytic subunit Naa10)	Naa10 Ard1 Ard1a Te2	Mus musculus (Mouse)	235
Q9QXM1	Q9QXM1	reviewed	JMY_MOUSE	Junction-mediating and -regulatory protein	Jmy	Mus musculus (Mouse)	983
Q9R0E1	Q9R0E1	reviewed	PLOD3_MOUSE	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 [Includes: Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 (EC 1.14.11.4) (Lysyl hydroxylase 3) (LH3); Procollagen glycosyltransferase (EC 2.4.1.50) (EC 2.4.1.66) (Galactosylhydroxylysine-glucosyltransferase) (Procollagen galactosyltransferase) (Procollagen glucosyltransferase)]	Plod3	Mus musculus (Mouse)	741
Q6IRU5	Q6IRU5	reviewed	CLCB_MOUSE	Clathrin light chain B (Lcb)	Cltb	Mus musculus (Mouse)	229
Q9D1P0	Q9D1P0	reviewed	RM13_MOUSE	Large ribosomal subunit protein uL13m (39S ribosomal protein L13, mitochondrial) (L13mt) (MRP-L13)	Mrpl13	Mus musculus (Mouse)	178
Q8K0F1	Q8K0F1	reviewed	TBC23_MOUSE	TBC1 domain family member 23	Tbc1d23	Mus musculus (Mouse)	684
P62915	P62915	reviewed	TF2B_MOUSE	Transcription initiation factor IIB (EC 2.3.1.48) (General transcription factor TFIIB) (RNA polymerase II alpha initiation factor)	Gtf2b	Mus musculus (Mouse)	316
O54984	O54984	reviewed	GET3_MOUSE	ATPase GET3 (EC 3.6.-.-) (Arsenical pump-driving ATPase) (Arsenite-stimulated ATPase) (Guided entry of tail-anchored proteins factor 3, ATPase)	Get3 Arsa Asna1	Mus musculus (Mouse)	348
O88848	O88848	reviewed	ARL6_MOUSE	ADP-ribosylation factor-like protein 6	Arl6 Bbs3	Mus musculus (Mouse)	186
Q9CYR0	Q9CYR0	reviewed	SSBP_MOUSE	Single-stranded DNA-binding protein, mitochondrial (Mt-SSB) (MtSSB)	Ssbp1	Mus musculus (Mouse)	152
Q99KR7	Q99KR7	reviewed	PPIF_MOUSE	Peptidyl-prolyl cis-trans isomerase F, mitochondrial (PPIase F) (EC 5.2.1.8) (Cyclophilin D) (CyP-D) (CypD) (Cyclophilin F) (Rotamase F)	Ppif	Mus musculus (Mouse)	206
Q9Z108	Q9Z108	reviewed	STAU1_MOUSE	Double-stranded RNA-binding protein Staufen homolog 1	Stau1 Stau	Mus musculus (Mouse)	487
P10404	P10404	reviewed	ENV1_MOUSE	MLV-related proviral Env polyprotein [Cleaved into: Surface protein (SU); Transmembrane protein (TM)]		Mus musculus (Mouse)	641
Q8R146	Q8R146	reviewed	ACPH_MOUSE	Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase)	Apeh	Mus musculus (Mouse)	732
Q62193	Q62193	reviewed	RFA2_MOUSE	Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34)	Rpa2 Rpa34	Mus musculus (Mouse)	270
Q9D773	Q9D773	reviewed	RM02_MOUSE	Large ribosomal subunit protein uL2m (39S ribosomal protein L2, mitochondrial) (L2mt) (MRP-L2)	Mrpl2	Mus musculus (Mouse)	306
P58742	P58742	reviewed	AAAS_MOUSE	Aladin (Adracalin)	Aaas	Mus musculus (Mouse)	546
Q91V24	Q91V24	reviewed	ABCA7_MOUSE	ATP-binding cassette sub-family A member 7	Abca7	Mus musculus (Mouse)	2159
Q8K3J1	Q8K3J1	reviewed	NDUS8_MOUSE	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial (EC 7.1.1.2) (Complex I-23kD) (CI-23kD) (NADH-ubiquinone oxidoreductase 23 kDa subunit)	Ndufs8	Mus musculus (Mouse)	212
Q6PDY2	Q6PDY2	reviewed	AEDO_MOUSE	2-aminoethanethiol dioxygenase (EC 1.13.11.19) (Cysteamine dioxygenase)	Ado Gm237	Mus musculus (Mouse)	256
Q9CXI5	Q9CXI5	reviewed	MANF_MOUSE	Mesencephalic astrocyte-derived neurotrophic factor (Arginine-rich protein) (Protein ARMET)	Manf Armet	Mus musculus (Mouse)	179
Q8BHS3	Q8BHS3	reviewed	RBM22_MOUSE	Pre-mRNA-splicing factor RBM22 (RNA-binding motif protein 22)	Rbm22	Mus musculus (Mouse)	420
P20060	P20060	reviewed	HEXB_MOUSE	Beta-hexosaminidase subunit beta (EC 3.2.1.52) (Beta-N-acetylhexosaminidase subunit beta) (Hexosaminidase subunit B) (N-acetyl-beta-glucosaminidase subunit beta)	Hexb	Mus musculus (Mouse)	536
Q61151	Q61151	reviewed	2A5E_MOUSE	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform (PP2A B subunit isoform B'-epsilon) (PP2A B subunit isoform B56-epsilon) (PP2A B subunit isoform PR61-epsilon) (PP2A B subunit isoform R5-epsilon)	Ppp2r5e Kiaa4006	Mus musculus (Mouse)	467
Q60631	Q60631	reviewed	GRB2_MOUSE	Growth factor receptor-bound protein 2 (Adapter protein GRB2) (SH2/SH3 adapter GRB2)	Grb2	Mus musculus (Mouse)	217
P45878	P45878	reviewed	FKBP2_MOUSE	Peptidyl-prolyl cis-trans isomerase FKBP2 (PPIase FKBP2) (EC 5.2.1.8) (13 kDa FK506-binding protein) (13 kDa FKBP) (FKBP-13) (FK506-binding protein 2) (FKBP-2) (Immunophilin FKBP13) (Rotamase)	Fkbp2 Fkbp13	Mus musculus (Mouse)	140
P11798	P11798	reviewed	KCC2A_MOUSE	Calcium/calmodulin-dependent protein kinase type II subunit alpha (CaM kinase II subunit alpha) (CaMK-II subunit alpha) (EC 2.7.11.17)	Camk2a	Mus musculus (Mouse)	478
Q3UGS4	Q3UGS4	reviewed	MCRI1_MOUSE	Mapk-regulated corepressor-interacting protein 1 (Protein FAM195B)	Mcrip1 Fam195b	Mus musculus (Mouse)	97
B1ARD6	B1ARD6	reviewed	SLFN9_MOUSE	Schlafen family member 9 (EC 3.1.-.-) (Schlafen-9)	Slfn9	Mus musculus (Mouse)	910
P59999	P59999	reviewed	ARPC4_MOUSE	Actin-related protein 2/3 complex subunit 4 (Arp2/3 complex 20 kDa subunit) (p20-ARC)	Arpc4 Arc20	Mus musculus (Mouse)	168
Q80TE0	Q80TE0	reviewed	RPAP1_MOUSE	RNA polymerase II-associated protein 1	Rpap1 Kiaa1403	Mus musculus (Mouse)	1409
Q8VHJ5	Q8VHJ5	reviewed	MARK1_MOUSE	Serine/threonine-protein kinase MARK1 (EC 2.7.11.1) (EC 2.7.11.26) (ELKL motif serine/threonine-protein kinase 3) (MAP/microtubule affinity-regulating kinase 1) (PAR1 homolog c) (Par-1c) (mPar-1c)	Mark1 Emk3 Kiaa1477	Mus musculus (Mouse)	795
Q64442	Q64442	reviewed	DHSO_MOUSE	Sorbitol dehydrogenase (SDH) (SORD) (EC 1.1.1.-) (L-iditol 2-dehydrogenase) (EC 1.1.1.14) (Polyol dehydrogenase) (Xylitol dehydrogenase) (XDH) (EC 1.1.1.9)	Sord Sdh1	Mus musculus (Mouse)	357
Q8K3Z9	Q8K3Z9	reviewed	PO121_MOUSE	Nuclear envelope pore membrane protein POM 121 (Nucleoporin Nup121) (Pore membrane protein of 121 kDa)	Pom121 Nup121	Mus musculus (Mouse)	1200
Q8K3W3	Q8K3W3	reviewed	CASC3_MOUSE	Protein CASC3 (Cancer susceptibility candidate gene 3 protein homolog) (Metastatic lymph node gene 51 protein homolog) (MLN 51 homolog) (Protein barentsz) (Btz) (mBtz)	Casc3 Mln51	Mus musculus (Mouse)	698
O35143	O35143	reviewed	ATIF1_MOUSE	ATPase inhibitor, mitochondrial (ATP synthase F1 subunit epsilon) (Inhibitor of F(1)F(o)-ATPase) (IF(1)) (IF1)	Atp5if1 Atpi Atpif1 If1	Mus musculus (Mouse)	106
P32883	P32883	reviewed	RASK_MOUSE	GTPase KRas (EC 3.6.5.2) (K-Ras 2) (Ki-Ras) (c-K-ras) (c-Ki-ras) [Cleaved into: GTPase KRas, N-terminally processed]	Kras Kras2	Mus musculus (Mouse)	189
P98203	P98203	reviewed	ARVC_MOUSE	Splicing regulator ARVCF (Armadillo repeat protein deleted in velo-cardio-facial syndrome homolog)	Arvcf	Mus musculus (Mouse)	962
O09172	O09172	reviewed	GSH0_MOUSE	Glutamate--cysteine ligase regulatory subunit (GCS light chain) (Gamma-ECS regulatory subunit) (Gamma-glutamylcysteine synthetase regulatory subunit) (Glutamate--cysteine ligase modifier subunit)	Gclm Glclr	Mus musculus (Mouse)	274
Q9WTQ8	Q9WTQ8	reviewed	TIM23_MOUSE	Mitochondrial import inner membrane translocase subunit Tim23	Timm23 Tim23	Mus musculus (Mouse)	209
Q9Z0Y1	Q9Z0Y1	reviewed	DCTN3_MOUSE	Dynactin subunit 3 (Dynactin light chain p24)	Dctn3	Mus musculus (Mouse)	186
Q9CPW4	Q9CPW4	reviewed	ARPC5_MOUSE	Actin-related protein 2/3 complex subunit 5 (Arp2/3 complex 16 kDa subunit) (p16-ARC)	Arpc5	Mus musculus (Mouse)	151
P97930	P97930	reviewed	KTHY_MOUSE	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	Dtymk Tmk	Mus musculus (Mouse)	212
P57716	P57716	reviewed	NICA_MOUSE	Nicastrin	Ncstn	Mus musculus (Mouse)	708
Q99LD9	Q99LD9	reviewed	EI2BB_MOUSE	Translation initiation factor eIF-2B subunit beta (eIF-2B GDP-GTP exchange factor subunit beta)	Eif2b2	Mus musculus (Mouse)	351
Q9ESK9	Q9ESK9	reviewed	RBCC1_MOUSE	RB1-inducible coiled-coil protein 1 (Coiled-coil-forming protein 1) (FAK family kinase-interacting protein of 200 kDa) (FIP200) (LaXp180)	Rb1cc1 Cc1 Kiaa0203	Mus musculus (Mouse)	1588
O55187	O55187	reviewed	CBX4_MOUSE	E3 SUMO-protein ligase CBX4 (EC 2.3.2.-) (Chromobox protein homolog 4) (E3 SUMO-protein transferase CBX4) (Polycomb 2 homolog) (Pc2) (mPc2)	Cbx4 Pc2	Mus musculus (Mouse)	551
Q8CGP5	Q8CGP5	reviewed	H2A1F_MOUSE	Histone H2A type 1-F	Hist1h2af	Mus musculus (Mouse)	130
Q921I2	Q921I2	reviewed	KLDC4_MOUSE	Kelch domain-containing protein 4	Klhdc4	Mus musculus (Mouse)	584
Q6ZWU9	Q6ZWU9	reviewed	RS27_MOUSE	Small ribosomal subunit protein eS27 (40S ribosomal protein S27)	Rps27	Mus musculus (Mouse)	84
Q80U87	Q80U87	reviewed	UBP8_MOUSE	Ubiquitin carboxyl-terminal hydrolase 8 (EC 3.4.19.12) (Deubiquitinating enzyme 8) (Ubiquitin isopeptidase Y) (mUBPy) (Ubiquitin thioesterase 8) (Ubiquitin-specific-processing protease 8)	Usp8 Kiaa0055 Ubpy	Mus musculus (Mouse)	1080
Q925B0	Q925B0	reviewed	PAWR_MOUSE	PRKC apoptosis WT1 regulator protein (Prostate apoptosis response 4 protein) (Par-4)	Pawr Par4	Mus musculus (Mouse)	333
Q9WTX8	Q9WTX8	reviewed	MD1L1_MOUSE	Mitotic spindle assembly checkpoint protein MAD1 (Mitotic arrest deficient 1-like protein 1) (MAD1-like protein 1)	Mad1l1 Mad1	Mus musculus (Mouse)	717
Q3UMB5	Q3UMB5	reviewed	SMCR8_MOUSE	Guanine nucleotide exchange protein SMCR8 (Smith-Magenis syndrome chromosomal region candidate gene 8 protein homolog)	Smcr8	Mus musculus (Mouse)	935
Q9DB25	Q9DB25	reviewed	ALG5_MOUSE	Dolichyl-phosphate beta-glucosyltransferase (DolP-glucosyltransferase) (EC 2.4.1.117) (Asparagine-linked glycosylation protein 5 homolog)	Alg5	Mus musculus (Mouse)	324
Q61112	Q61112	reviewed	CAB45_MOUSE	45 kDa calcium-binding protein (Cab45) (Stromal cell-derived factor 4) (SDF-4)	Sdf4 Cab45	Mus musculus (Mouse)	361
A2BDX3	A2BDX3	reviewed	MOCS3_MOUSE	Adenylyltransferase and sulfurtransferase MOCS3 (Molybdenum cofactor synthesis protein 3) [Includes: Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80) (Adenylyltransferase MOCS3) (Sulfur carrier protein MOCS2A adenylyltransferase); Molybdopterin-synthase sulfurtransferase (EC 2.8.1.11) (Sulfur carrier protein MOCS2A sulfurtransferase) (Sulfurtransferase MOCS3)]	Mocs3 Uba4	Mus musculus (Mouse)	460
Q8R344	Q8R344	reviewed	CCD12_MOUSE	Coiled-coil domain-containing protein 12	Ccdc12	Mus musculus (Mouse)	166
Q9JKN6	Q9JKN6	reviewed	NOVA1_MOUSE	RNA-binding protein Nova-1 (Neuro-oncological ventral antigen 1) (Ventral neuron-specific protein 1)	Nova1	Mus musculus (Mouse)	507
Q6Y685	Q6Y685	reviewed	TACC1_MOUSE	Transforming acidic coiled-coil-containing protein 1	Tacc1	Mus musculus (Mouse)	774
Q99K70	Q99K70	reviewed	RRAGC_MOUSE	Ras-related GTP-binding protein C (Rag C) (RagC) (EC 3.6.5.-) (GTPase-interacting protein 2) (TIB929)	Rragc	Mus musculus (Mouse)	398
P35585	P35585	reviewed	AP1M1_MOUSE	AP-1 complex subunit mu-1 (AP-mu chain family member mu1A) (Adaptor protein complex AP-1 subunit mu-1) (Adaptor-related protein complex 1 subunit mu-1) (Clathrin assembly protein complex 1 mu-1 medium chain 1) (Clathrin coat assembly protein AP47) (Clathrin coat-associated protein AP47) (Golgi adaptor HA1/AP1 adaptin mu-1 subunit) (Mu-adaptin 1) (Mu1A-adaptin)	Ap1m1 Cltnm	Mus musculus (Mouse)	423
Q7SIG6	Q7SIG6	reviewed	ASAP2_MOUSE	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2 (Development and differentiation-enhancing factor 2) (Paxillin-associated protein with ARF GAP activity 3) (PAG3) (Pyk2 C-terminus-associated protein) (PAP)	Asap2 Ddef2 Gm1523 Gm592	Mus musculus (Mouse)	958
O35215	O35215	reviewed	DOPD_MOUSE	D-dopachrome decarboxylase (EC 4.1.1.84) (D-dopachrome tautomerase)	Ddt	Mus musculus (Mouse)	118
Q61545	Q61545	reviewed	EWS_MOUSE	RNA-binding protein EWS	Ewsr1 Ews Ewsh	Mus musculus (Mouse)	655
