From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
O88643	O88643	reviewed	PAK1_MOUSE	Serine/threonine-protein kinase PAK 1 (EC 2.7.11.1) (Alpha-PAK) (CDC42/RAC effector kinase PAK-A) (p21-activated kinase 1) (PAK-1) (p65-PAK)	Pak1 Paka	Mus musculus (Mouse)	545
Q7TN02	Q7TN02	reviewed	MED26_MOUSE	Mediator of RNA polymerase II transcription subunit 26 (Cofactor required for Sp1 transcriptional activation subunit 7) (CRSP complex subunit 7) (Mediator complex subunit 26)	Med26 Crsp7	Mus musculus (Mouse)	588
Q8BP22	Q8BP22	reviewed	CBAR1_MOUSE	CBY1-interacting BAR domain-containing protein 1	Cibar1 Fam92a Fam92a1	Mus musculus (Mouse)	286
Q3U0V1	Q3U0V1	reviewed	FUBP2_MOUSE	Far upstream element-binding protein 2 (FUSE-binding protein 2) (KH type-splicing regulatory protein) (KSRP)	Khsrp Fubp2	Mus musculus (Mouse)	748
Q8VEB3	Q8VEB3	reviewed	MACIR_MOUSE	Macrophage immunometabolism regulator	MACIR D1Ertd622e	Mus musculus (Mouse)	207
E9Q9R9	E9Q9R9	reviewed	DLG5_MOUSE	Disks large homolog 5	Dlg5	Mus musculus (Mouse)	1921
P97792	P97792	reviewed	CXAR_MOUSE	Coxsackievirus and adenovirus receptor homolog (CAR) (mCAR)	Cxadr Car	Mus musculus (Mouse)	365
Q3TKT4	Q3TKT4	reviewed	SMCA4_MOUSE	Transcription activator BRG1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA4) (BRG1-associated factor 190A) (BAF190A) (Protein brahma homolog 1) (SNF2-beta) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4)	Smarca4 Baf190a Brg1 Snf2b Snf2l4	Mus musculus (Mouse)	1613
Q6ZQ89	Q6ZQ89	reviewed	MARH6_MOUSE	E3 ubiquitin-protein ligase MARCHF6 (EC 2.3.2.27) (Membrane-associated RING finger protein 6) (Membrane-associated RING-CH protein VI) (MARCH-VI) (RING-type E3 ubiquitin transferase MARCHF6)	Marchf6 Kiaa0597 March6	Mus musculus (Mouse)	909
Q8BN59	Q8BN59	reviewed	LARP6_MOUSE	La-related protein 6 (Acheron) (Achn) (La ribonucleoprotein domain family member 6)	Larp6	Mus musculus (Mouse)	492
P62984	P62984	reviewed	RL40_MOUSE	Ubiquitin-ribosomal protein eL40 fusion protein (Ubiquitin A-52 residue ribosomal protein fusion product 1) [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40 (60S ribosomal protein L40) (CEP52)]	Uba52 Ubcep2	Mus musculus (Mouse)	128
Q8C996	Q8C996	reviewed	TM163_MOUSE	Transmembrane protein 163 (Synaptic vesicle membrane protein of 31 kDa)	Tmem163 Sv31	Mus musculus (Mouse)	288
Q9JJ78	Q9JJ78	reviewed	TOPK_MOUSE	Lymphokine-activated killer T-cell-originated protein kinase (EC 2.7.12.2) (PDZ-binding kinase) (T-LAK cell-originated protein kinase)	Pbk Topk	Mus musculus (Mouse)	330
Q9DBJ1	Q9DBJ1	reviewed	PGAM1_MOUSE	Phosphoglycerate mutase 1 (EC 5.4.2.11) (EC 5.4.2.4) (BPG-dependent PGAM 1) (Phosphoglycerate mutase isozyme B) (PGAM-B)	Pgam1	Mus musculus (Mouse)	254
Q9DBE9	Q9DBE9	reviewed	SPB1_MOUSE	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3 (EC 2.1.1.-) (Protein ftsJ homolog 3) (Putative rRNA methyltransferase 3)	Ftsj3	Mus musculus (Mouse)	838
Q8BH07	Q8BH07	reviewed	AR6P6_MOUSE	ADP-ribosylation factor-like protein 6-interacting protein 6 (ARL-6-interacting protein 6) (Aip-6)	Arl6ip6	Mus musculus (Mouse)	226
Q9D8E6	Q9D8E6	reviewed	RL4_MOUSE	Large ribosomal subunit protein uL4 (60S ribosomal protein L4)	Rpl4	Mus musculus (Mouse)	419
Q9D8T7	Q9D8T7	reviewed	SLIRP_MOUSE	SRA stem-loop-interacting RNA-binding protein, mitochondrial	Slirp	Mus musculus (Mouse)	112
Q8K4E0	Q8K4E0	reviewed	ALMS1_MOUSE	Centrosome-associated protein ALMS1 (Alstrom syndrome protein 1 homolog)	Alms1 Kiaa0328	Mus musculus (Mouse)	3251
P26883	P26883	reviewed	FKB1A_MOUSE	Peptidyl-prolyl cis-trans isomerase FKBP1A (PPIase FKBP1A) (EC 5.2.1.8) (12 kDa FK506-binding protein) (12 kDa FKBP) (FKBP-12) (Calstabin-1) (FK506-binding protein 1A) (FKBP-1A) (Immunophilin FKBP12) (Rotamase)	Fkbp1a Fkbp1	Mus musculus (Mouse)	108
O88379	O88379	reviewed	BAZ1A_MOUSE	Bromodomain adjacent to zinc finger domain protein 1A (Cbp146)	Baz1a Cbp146	Mus musculus (Mouse)	1555
Q8BMB0	Q8BMB0	reviewed	EMSY_MOUSE	BRCA2-interacting transcriptional repressor EMSY	Emsy	Mus musculus (Mouse)	1264
Q7TNE3	Q7TNE3	reviewed	SPAG7_MOUSE	Sperm-associated antigen 7	Spag7	Mus musculus (Mouse)	227
Q8VIG1	Q8VIG1	reviewed	REST_MOUSE	RE1-silencing transcription factor (Neural-restrictive silencer factor)	Rest Nrsf	Mus musculus (Mouse)	1082
Q64727	Q64727	reviewed	VINC_MOUSE	Vinculin (Metavinculin)	Vcl	Mus musculus (Mouse)	1066
Q3TY65	Q3TY65	reviewed	ICA1L_MOUSE	Islet cell autoantigen 1-like protein (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 15 protein homolog) (Ica69-related protein)	Ica1l Als2cr15	Mus musculus (Mouse)	431
Q5PRE5	Q5PRE5	reviewed	PRSR1_MOUSE	Proline and serine-rich protein 1	Proser1	Mus musculus (Mouse)	913
Q9WTK7	Q9WTK7	reviewed	STK11_MOUSE	Serine/threonine-protein kinase STK11 (EC 2.7.11.1) (Liver kinase B1 homolog) (LKB1) (mLKB1)	Stk11 Lkb1	Mus musculus (Mouse)	436
Q91VX2	Q91VX2	reviewed	UBAP2_MOUSE	Ubiquitin-associated protein 2 (UBAP-2) (Protein lingerer homolog 1) (mLig-1) (RNA polymerase II degradation factor Ubap2)	Ubap2 Lig1	Mus musculus (Mouse)	1132
Q9DBJ3	Q9DBJ3	reviewed	BI2L1_MOUSE	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1 (BAI1-associated protein 2-like protein 1) (Insulin receptor tyrosine kinase substrate)	Baiap2l1 Irtks	Mus musculus (Mouse)	514
Q9WTV7	Q9WTV7	reviewed	RNF12_MOUSE	E3 ubiquitin-protein ligase RLIM (EC 2.3.2.27) (LIM domain-interacting RING finger protein) (RING finger LIM domain-binding protein) (R-LIM) (RING finger protein 12) (RING-type E3 ubiquitin transferase RLIM)	Rlim Rnf12	Mus musculus (Mouse)	600
Q8BGZ7	Q8BGZ7	reviewed	K2C75_MOUSE	Keratin, type II cytoskeletal 75 (Cytokeratin-75) (CK-75) (Keratin-6 hair follicle) (mK6hf) (Keratin-75) (K75) (Type II keratin-K6hf) (Type-II keratin Kb18)	Krt75 Kb18	Mus musculus (Mouse)	551
Q91VA6	Q91VA6	reviewed	PDIP2_MOUSE	Polymerase delta-interacting protein 2	Poldip2	Mus musculus (Mouse)	368
P61460	P61460	reviewed	DEPD5_MOUSE	GATOR complex protein DEPDC5 (DEP domain-containing protein 5)	Depdc5 Kiaa0645	Mus musculus (Mouse)	1591
Q9JLY0	Q9JLY0	reviewed	SOCS6_MOUSE	Suppressor of cytokine signaling 6 (SOCS-6) (Cytokine-inducible SH2 protein 4) (CIS-4) (Suppressor of cytokine signaling 4) (SOCS-4)	Socs6 Cis4 Cish4 Socs4	Mus musculus (Mouse)	533
Q8CHK4	Q8CHK4	reviewed	KAT5_MOUSE	Histone acetyltransferase KAT5 (EC 2.3.1.48) (60 kDa Tat-interactive protein) (Tip60) (Histone acetyltransferase HTATIP) (Lysine acetyltransferase 5) (Protein 2-hydroxyisobutyryltransferase KAT5) (EC 2.3.1.-) (Protein acetyltransferase KAT5) (EC 2.3.1.-) (Protein crotonyltransferase KAT5) (EC 2.3.1.-)	Kat5 Htatip Tip60	Mus musculus (Mouse)	513
Q61457	Q61457	reviewed	CCNE1_MOUSE	G1/S-specific cyclin-E1	Ccne1 Ccne	Mus musculus (Mouse)	408
Q80X32	Q80X32	reviewed	CE024_MOUSE	UPF0461 protein C5orf24 homolog		Mus musculus (Mouse)	188
Q8BFU2	Q8BFU2	reviewed	H2A3_MOUSE	Histone H2A type 3 (H2A-clustered histone 25)	H2ac25 H2aw Hist3h2a	Mus musculus (Mouse)	130
Q99J45	Q99J45	reviewed	NRBP_MOUSE	Nuclear receptor-binding protein (HLS7-interacting protein kinase) (MLF1 adapter molecule)	Nrbp1 Madm Nrbp	Mus musculus (Mouse)	535
Q9QWT9	Q9QWT9	reviewed	KIFC1_MOUSE	Kinesin-like protein KIFC1	Kifc1 Kifc4 Kifc5a Kifc5b	Mus musculus (Mouse)	674
Q9CYA6	Q9CYA6	reviewed	ZCHC8_MOUSE	Zinc finger CCHC domain-containing protein 8 (TRAMP-like complex RNA-binding factor ZCCHC8)	Zcchc8	Mus musculus (Mouse)	709
A2A699	A2A699	reviewed	F1712_MOUSE	Protein FAM171A2	Fam171a2	Mus musculus (Mouse)	822
Q8C156	Q8C156	reviewed	CND2_MOUSE	Condensin complex subunit 2 (Barren homolog protein 1) (Chromosome-associated protein H) (mCAP-H) (Non-SMC condensin I complex subunit H) (XCAP-H homolog)	Ncaph Brrn Brrn1 Caph	Mus musculus (Mouse)	731
Q8VCD7	Q8VCD7	reviewed	KDM4C_MOUSE	Lysine-specific demethylase 4C (EC 1.14.11.66) (JmjC domain-containing histone demethylation protein 3C) (Jumonji domain-containing protein 2C) ([histone H3]-trimethyl-L-lysine(9) demethylase 4C)	Kdm4c Jhdm3c Jmjd2c Kiaa0780	Mus musculus (Mouse)	1054
O88291	O88291	reviewed	ZN326_MOUSE	DBIRD complex subunit ZNF326 (Zinc finger protein 326) (Zinc finger protein interacting with mRNPs) (Zinc finger protein-associated with nuclear matrix of 75 kDa)	Znf326 Zan75 Zfp326 Zird	Mus musculus (Mouse)	580
Q9R0N7	Q9R0N7	reviewed	SYT7_MOUSE	Synaptotagmin-7 (Synaptotagmin VII) (SytVII)	Syt7	Mus musculus (Mouse)	403
Q9Z248	Q9Z248	reviewed	AEBP2_MOUSE	Zinc finger protein AEBP2 (Adipocyte enhancer-binding protein 2) (AE-binding protein 2)	Aebp2	Mus musculus (Mouse)	504
Q80WQ9	Q80WQ9	reviewed	ZBED4_MOUSE	Zinc finger BED domain-containing protein 4	Zbed4 Kiaa0637	Mus musculus (Mouse)	1168
Q9Z0U0	Q9Z0U0	reviewed	S53A1_MOUSE	Solute carrier family 53 member 1 (Phosphate exporter SLC53A1) (Protein SYG1 homolog) (Rmc-1) (Xenotropic and polytropic retrovirus receptor 1)	Xpr1 Syg1	Mus musculus (Mouse)	695
Q9QZD4	Q9QZD4	reviewed	XPF_MOUSE	DNA repair endonuclease XPF (EC 3.1.-.-) (DNA excision repair protein ERCC-4)	Ercc4 Xpf	Mus musculus (Mouse)	917
Q9QY36	Q9QY36	reviewed	NAA10_MOUSE	N-alpha-acetyltransferase 10 (EC 2.3.1.255) (N-terminal acetyltransferase complex ARD1 subunit homolog A) (NatA catalytic subunit Naa10)	Naa10 Ard1 Ard1a Te2	Mus musculus (Mouse)	235
Q61164	Q61164	reviewed	CTCF_MOUSE	Transcriptional repressor CTCF (11-zinc finger protein) (CCCTC-binding factor) (CTCFL paralog)	Ctcf	Mus musculus (Mouse)	736
P62806	P62806	reviewed	H4_MOUSE	Histone H4	H4c1 Hist1h4a; H4c2 H4-53 Hist1h4b; H4c3 H4-12 Hist1h4c; H4c4 Hist1h4d; H4c6 Hist1h4f; H4c8 Hist1h4h; H4c9 Hist1h4i; H4c11 Hist1h4j; H4c12 Hist1h4k; Hist1h4m; H4c14 Hist2h4 Hist2h4a; H4c16 H4f16 Hist4h4	Mus musculus (Mouse)	103
Q62261	Q62261	reviewed	SPTB2_MOUSE	Spectrin beta chain, non-erythrocytic 1 (Beta-II spectrin) (Embryonic liver fodrin) (Fodrin beta chain)	Sptbn1 Elf Spnb-2 Spnb2 Sptb2	Mus musculus (Mouse)	2363
Q9DD18	Q9DD18	reviewed	DTD1_MOUSE	D-aminoacyl-tRNA deacylase 1 (DTD) (EC 3.1.1.96) (DNA-unwinding element-binding protein B) (DUE-B) (Gly-tRNA(Ala) deacylase)	Dtd1 Hars2	Mus musculus (Mouse)	209
Q9Z2C9	Q9Z2C9	reviewed	MTMR7_MOUSE	Myotubularin-related protein 7 (Inositol 1,3-bisphosphate phosphatase) (EC 3.1.3.-) (Phosphatidylinositol-3-phosphate phosphatase) (EC 3.1.3.64)	Mtmr7	Mus musculus (Mouse)	660
O70439	O70439	reviewed	STX7_MOUSE	Syntaxin-7	Stx7 Syn7	Mus musculus (Mouse)	261
Q6S7F2	Q6S7F2	reviewed	E2F7_MOUSE	Transcription factor E2F7 (E2F-7)	E2f7	Mus musculus (Mouse)	904
Q149C2	Q149C2	reviewed	MIPT3_MOUSE	TRAF3-interacting protein 1 (Intraflagellar transport protein 54 homolog) (Microtubule-interacting protein associated with TRAF3) (MIP-T3)	Traf3ip1 Ift54 Mipt3	Mus musculus (Mouse)	625
O08796	O08796	reviewed	EF2K_MOUSE	Eukaryotic elongation factor 2 kinase (eEF-2 kinase) (eEF-2K) (EC 2.7.11.20) (Calcium/calmodulin-dependent eukaryotic elongation factor 2 kinase)	Eef2k	Mus musculus (Mouse)	724
Q60855	Q60855	reviewed	RIPK1_MOUSE	Receptor-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (Cell death protein RIP) (Receptor-interacting protein 1) (RIP-1)	Ripk1 Rinp Rip	Mus musculus (Mouse)	656
P40201	P40201	reviewed	CHD1_MOUSE	Chromodomain-helicase-DNA-binding protein 1 (CHD-1) (EC 3.6.4.12) (ATP-dependent helicase CHD1)	Chd1 Chd-1	Mus musculus (Mouse)	1711
Q8CAA7	Q8CAA7	reviewed	PGM2L_MOUSE	Glucose 1,6-bisphosphate synthase (EC 2.7.1.106) (Phosphoglucomutase-2-like 1)	Pgm2l1	Mus musculus (Mouse)	621
Q9QZI8	Q9QZI8	reviewed	SERC1_MOUSE	Serine incorporator 1 (Axotomy-induced glyco/Golgi protein 2) (Membrane protein TMS-2) (Tumor differentially expressed protein 1-like) (Tumor differentially expressed protein 2)	Serinc1 Aigp2 Tde1l Tde2 Tms2	Mus musculus (Mouse)	453
B2KF05	B2KF05	reviewed	BRPF3_MOUSE	Bromodomain and PHD finger-containing protein 3	Brpf3	Mus musculus (Mouse)	1204
Q80TA6	Q80TA6	reviewed	MTMRC_MOUSE	Myotubularin-related protein 12 (Inactive phosphatidylinositol 3-phosphatase 12)	Mtmr12 Kiaa1682	Mus musculus (Mouse)	747
P46935	P46935	reviewed	NEDD4_MOUSE	E3 ubiquitin-protein ligase NEDD4 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase NEDD4) (Neural precursor cell expressed developmentally down-regulated protein 4) (NEDD-4)	Nedd4 Kiaa0093 Nedd-4 Nedd4-1 Nedd4a Rpf1	Mus musculus (Mouse)	887
Q8K1N2	Q8K1N2	reviewed	PHLB2_MOUSE	Pleckstrin homology-like domain family B member 2 (Protein LL5-beta)	Phldb2 Ll5b	Mus musculus (Mouse)	1249
E9Q6B2	E9Q6B2	reviewed	CC85C_MOUSE	Coiled-coil domain-containing protein 85C	Ccdc85c	Mus musculus (Mouse)	420
Q9R0L7	Q9R0L7	reviewed	AKP8L_MOUSE	A-kinase anchor protein 8-like (AKAP8-like protein) (Neighbor of A-kinase-anchoring protein 95) (Neighbor of AKAP95)	Akap8l Nakap Nakap95	Mus musculus (Mouse)	642
Q80TJ7	Q80TJ7	reviewed	PHF8_MOUSE	Histone lysine demethylase PHF8 (EC 1.14.11.27) (EC 1.14.11.65) (PHD finger protein 8) ([histone H3]-dimethyl-L-lysine(36) demethylase PHF8) ([histone H3]-dimethyl-L-lysine(9) demethylase PHF8)	Phf8 Kiaa1111	Mus musculus (Mouse)	1023
Q8CCA0	Q8CCA0	reviewed	DCNL4_MOUSE	DCN1-like protein 4 (DCNL4) (DCUN1 domain-containing protein 4) (Defective in cullin neddylation protein 1-like protein 4)	Dcun1d4	Mus musculus (Mouse)	292
Q9R0P5	Q9R0P5	reviewed	DEST_MOUSE	Destrin (Actin-depolymerizing factor) (ADF) (Sid 23)	Dstn Dsn Sid23	Mus musculus (Mouse)	165
Q9JJA7	Q9JJA7	reviewed	CCNL2_MOUSE	Cyclin-L2 (Cyclin Ania-6b) (Paneth cell-enhanced expression protein) (PCEE)	Ccnl2 Ania6b MNCb-5160	Mus musculus (Mouse)	518
Q7TSG5	Q7TSG5	reviewed	SH321_MOUSE	SH3 domain-containing protein 21	Sh3d21	Mus musculus (Mouse)	549
Q9CZT6	Q9CZT6	reviewed	CMS1_MOUSE	Protein CMSS1 (Cms1 ribosomal small subunit homolog)	Cmss1	Mus musculus (Mouse)	276
Q9EPR4	Q9EPR4	reviewed	S23A2_MOUSE	Solute carrier family 23 member 2 (Na(+)/L-ascorbic acid transporter 2) (Sodium-dependent vitamin C transporter 2) (SVCT-2) (mSVCT2) (Yolk sac permease-like molecule 2)	Slc23a2 Kiaa0238 Svct2 Yspl2	Mus musculus (Mouse)	648
O70310	O70310	reviewed	NMT1_MOUSE	Glycylpeptide N-tetradecanoyltransferase 1 (EC 2.3.1.97) (Myristoyl-CoA:protein N-myristoyltransferase 1) (NMT 1) (Type I N-myristoyltransferase) (Peptide N-myristoyltransferase 1)	Nmt1	Mus musculus (Mouse)	496
Q8C0E3	Q8C0E3	reviewed	TRI47_MOUSE	E3 ubiquitin-protein ligase TRIM47 (EC 2.3.2.27) (Tripartite motif-containing protein 47)	Trim47	Mus musculus (Mouse)	641
Q9WV89	Q9WV89	reviewed	STXB4_MOUSE	Syntaxin-binding protein 4 (Syntaxin 4-interacting protein) (STX4-interacting protein) (Synip)	Stxbp4	Mus musculus (Mouse)	557
Q9CT10	Q9CT10	reviewed	RANB3_MOUSE	Ran-binding protein 3 (RanBP3)	Ranbp3	Mus musculus (Mouse)	491
Q9DB85	Q9DB85	reviewed	RRP8_MOUSE	Ribosomal RNA-processing protein 8 (EC 2.1.1.-) (Cerebral protein 1 homolog)	Rrp8	Mus musculus (Mouse)	457
Q80TF3	Q80TF3	reviewed	PCD19_MOUSE	Protocadherin-19	Pcdh19 Kiaa1313	Mus musculus (Mouse)	1145
A9Z1V5	A9Z1V5	reviewed	VW5B1_MOUSE	von Willebrand factor A domain-containing protein 5B1	Vwa5b1	Mus musculus (Mouse)	1215
Q70FJ1	Q70FJ1	reviewed	AKAP9_MOUSE	A-kinase anchor protein 9 (AKAP-9) (Protein kinase A-anchoring protein 9) (PRKA9)	Akap9 Kiaa0803	Mus musculus (Mouse)	3797
Q6NWW9	Q6NWW9	reviewed	FND3B_MOUSE	Fibronectin type III domain-containing protein 3B (Factor for adipocyte differentiation 104) (HCV NS5A-binding protein 37)	Fndc3b Fad104 Kiaa4164 Ns5abp37	Mus musculus (Mouse)	1207
Q2NL51	Q2NL51	reviewed	GSK3A_MOUSE	Glycogen synthase kinase-3 alpha (GSK-3 alpha) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3A) (EC 2.7.11.1)	Gsk3a	Mus musculus (Mouse)	490
P55937	P55937	reviewed	GOGA3_MOUSE	Golgin subfamily A member 3 (Golgin-160) (Male-enhanced antigen 2) (MEA-2)	Golga3 Mea2	Mus musculus (Mouse)	1487
Q9JI44	Q9JI44	reviewed	DMAP1_MOUSE	DNA methyltransferase 1-associated protein 1 (DNMAP1) (DNMT1-associated protein 1) (MAT1-mediated transcriptional repressor)	Dmap1 Mmtr	Mus musculus (Mouse)	468
Q9DBR1	Q9DBR1	reviewed	XRN2_MOUSE	5'-3' exoribonuclease 2 (EC 3.1.13.-) (Protein Dhm1)	Xrn2 Dhm1	Mus musculus (Mouse)	951
O89091	O89091	reviewed	KLF10_MOUSE	Krueppel-like factor 10 (GDNF-inducible factor) (Transcription factor GIF) (mGIF) (Transforming growth factor-beta-inducible early growth response protein 1) (TGFB-inducible early growth response protein 1) (TIEG-1)	Klf10 Gdnfif Tieg Tieg1	Mus musculus (Mouse)	479
Q9QYX7	Q9QYX7	reviewed	PCLO_MOUSE	Protein piccolo (Aczonin) (Brain-derived HLMN protein) (Multidomain presynaptic cytomatrix protein)	Pclo Acz	Mus musculus (Mouse)	5068
Q6P1G2	Q6P1G2	reviewed	KDM2B_MOUSE	Lysine-specific demethylase 2B (EC 1.14.11.27) (F-box and leucine-rich repeat protein 10) (F-box protein FBL10) (F-box/LRR-repeat protein 10) (JmjC domain-containing histone demethylation protein 1B) ([Histone-H3]-lysine-36 demethylase 1B)	Kdm2b Fbl10 Fbxl10 Jhdm1b Kiaa3014	Mus musculus (Mouse)	1309
Q80UZ2	Q80UZ2	reviewed	SDA1_MOUSE	Protein SDA1 homolog (SDA1 domain-containing protein 1)	Sdad1	Mus musculus (Mouse)	687
P33174	P33174	reviewed	KIF4_MOUSE	Chromosome-associated kinesin KIF4 (Chromokinesin)	Kif4 Kif4a Kns4	Mus musculus (Mouse)	1231
Q921Y4	Q921Y4	reviewed	MFSD5_MOUSE	Molybdate-anion transporter (Major facilitator superfamily domain-containing protein 5) (Molybdate transporter 2 homolog)	Mfsd5	Mus musculus (Mouse)	450
O70445	O70445	reviewed	BARD1_MOUSE	BRCA1-associated RING domain protein 1 (BARD-1) (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BARD1)	Bard1	Mus musculus (Mouse)	765
Q8BM47	Q8BM47	reviewed	PKHM3_MOUSE	Pleckstrin homology domain-containing family M member 3 (PH domain-containing family M member 3) (Differentiation-associated protein)	Plekhm3 Dapr	Mus musculus (Mouse)	761
Q9Z351	Q9Z351	reviewed	KCNQ2_MOUSE	Potassium voltage-gated channel subfamily KQT member 2 (KQT-like 2) (Potassium channel subunit alpha KvLQT2) (Voltage-gated potassium channel subunit Kv7.2)	Kcnq2 Kqt2	Mus musculus (Mouse)	759
Q9EQW7	Q9EQW7	reviewed	KI13A_MOUSE	Kinesin-like protein KIF13A	Kif13a	Mus musculus (Mouse)	1749
Q9ESK9	Q9ESK9	reviewed	RBCC1_MOUSE	RB1-inducible coiled-coil protein 1 (Coiled-coil-forming protein 1) (FAK family kinase-interacting protein of 200 kDa) (FIP200) (LaXp180)	Rb1cc1 Cc1 Kiaa0203	Mus musculus (Mouse)	1588
Q8CFI0	Q8CFI0	reviewed	NED4L_MOUSE	E3 ubiquitin-protein ligase NEDD4-like (EC 2.3.2.26) (EC 2.3.2.36) (HECT-type E3 ubiquitin transferase NED4L) (NEDD4.2) (Nedd4-2)	Nedd4l Kiaa0439 Nedd4b	Mus musculus (Mouse)	1004
Q80Z38	Q80Z38	reviewed	SHAN2_MOUSE	SH3 and multiple ankyrin repeat domains protein 2 (Shank2) (Cortactin-binding protein 1) (CortBP1)	Shank2 Cortbp1 Kiaa1022	Mus musculus (Mouse)	1476
P97767	P97767	reviewed	EYA1_MOUSE	Eyes absent homolog 1 (EC 3.1.3.16) (EC 3.1.3.48)	Eya1	Mus musculus (Mouse)	591
Q5BLK4	Q5BLK4	reviewed	TUT7_MOUSE	Terminal uridylyltransferase 7 (TUTase 7) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 6)	Tut7 Kiaa1711 Zcchc6	Mus musculus (Mouse)	1491
Q99JZ7	Q99JZ7	reviewed	ERRFI_MOUSE	ERBB receptor feedback inhibitor 1 (Mitogen-inducible gene 6 protein homolog) (MIG-6)	Errfi1 Mig6	Mus musculus (Mouse)	461
Q3UDP0	Q3UDP0	reviewed	WDR41_MOUSE	WD repeat-containing protein 41	Wdr41	Mus musculus (Mouse)	460
Q8BIH0	Q8BIH0	reviewed	SP130_MOUSE	Histone deacetylase complex subunit SAP130 (130 kDa Sin3-associated polypeptide) (Sin3-associated polypeptide p130)	Sap130	Mus musculus (Mouse)	1057
Q921C3	Q921C3	reviewed	BRWD1_MOUSE	Bromodomain and WD repeat-containing protein 1 (WD repeat-containing protein 9)	Brwd1 Wdr9	Mus musculus (Mouse)	2304
Q9D483	Q9D483	reviewed	RPC3_MOUSE	DNA-directed RNA polymerase III subunit RPC3 (RNA polymerase III subunit C3) (DNA-directed RNA polymerase III subunit C)	Polr3c	Mus musculus (Mouse)	533
Q8R0A0	Q8R0A0	reviewed	T2FB_MOUSE	General transcription factor IIF subunit 2 (Transcription initiation factor IIF subunit beta) (TFIIF-beta)	Gtf2f2	Mus musculus (Mouse)	249
Q8R0S1	Q8R0S1	reviewed	ATF7_MOUSE	Cyclic AMP-dependent transcription factor ATF-7 (cAMP-dependent transcription factor ATF-7) (Activating transcription factor 7) (Transcription factor ATF-A)	Atf7	Mus musculus (Mouse)	413
Q8C966	Q8C966	reviewed	PF21B_MOUSE	PHD finger protein 21B	Phf21b	Mus musculus (Mouse)	487
A2AQ19	A2AQ19	reviewed	RTF1_MOUSE	RNA polymerase-associated protein RTF1 homolog	Rtf1	Mus musculus (Mouse)	715
Q9D706	Q9D706	reviewed	RPAP3_MOUSE	RNA polymerase II-associated protein 3	Rpap3 D15Ertd682e	Mus musculus (Mouse)	660
Q920R0	Q920R0	reviewed	ALS2_MOUSE	Alsin (Amyotrophic lateral sclerosis 2 protein homolog)	Als2	Mus musculus (Mouse)	1651
P60330	P60330	reviewed	ESPL1_MOUSE	Separin (EC 3.4.22.49) (Caspase-like protein ESPL1) (Extra spindle poles-like 1 protein) (Separase)	Espl1 Esp1 Kiaa0165	Mus musculus (Mouse)	2118
Q99LG1	Q99LG1	reviewed	TMM51_MOUSE	Transmembrane protein 51	Tmem51	Mus musculus (Mouse)	249
Q8K0U4	Q8K0U4	reviewed	HS12A_MOUSE	Heat shock 70 kDa protein 12A	Hspa12a Kiaa0417	Mus musculus (Mouse)	675
Q9CX86	Q9CX86	reviewed	ROA0_MOUSE	Heterogeneous nuclear ribonucleoprotein A0 (hnRNP A0)	Hnrnpa0 Hnrpa0	Mus musculus (Mouse)	305
O70583	O70583	reviewed	TRI18_MOUSE	E3 ubiquitin-protein ligase Midline-1 (EC 2.3.2.27) (Midin) (RING finger protein Midline-1) (RING-type E3 ubiquitin transferase Midline-1) (Tripartite motif-containing protein 18)	Mid1 Fxy Trim18	Mus musculus (Mouse)	680
Q61103	Q61103	reviewed	REQU_MOUSE	Zinc finger protein ubi-d4 (Apoptosis response zinc finger protein) (BRG1-associated factor 45D) (BAF45D) (D4, zinc and double PHD fingers family 2) (Protein requiem)	Dpf2 Baf45d Req Ubid4	Mus musculus (Mouse)	391
Q6PDG8	Q6PDG8	reviewed	MON1A_MOUSE	Vacuolar fusion protein MON1 homolog A	Mon1a	Mus musculus (Mouse)	556
Q8BGT0	Q8BGT0	reviewed	OSTM1_MOUSE	Osteopetrosis-associated transmembrane protein 1 (Chloride channel 7 beta subunit) (Grey-lethal protein)	Ostm1 Gl	Mus musculus (Mouse)	338
Q6IR34	Q6IR34	reviewed	GPSM1_MOUSE	G-protein-signaling modulator 1 (Activator of G-protein signaling 3)	Gpsm1 Ags3 C10a	Mus musculus (Mouse)	673
Q497V6	Q497V6	reviewed	BAHD1_MOUSE	Bromo adjacent homology domain-containing 1 protein (BAH domain-containing protein 1)	Bahd1 Gm117 Kiaa0945	Mus musculus (Mouse)	772
Q68FE8	Q68FE8	reviewed	Z280D_MOUSE	Zinc finger protein 280D (Suppressor of hairy wing homolog 4)	Znf280d Suhw4 Zfp280d	Mus musculus (Mouse)	974
