From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
P61264	P61264	reviewed	STX1B_MOUSE	Syntaxin-1B	Stx1b Stx1b1 Stx1b2	Mus musculus (Mouse)	288
P53762	P53762	reviewed	ARNT_MOUSE	Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)	Arnt	Mus musculus (Mouse)	791
A3KFM7	A3KFM7	reviewed	CHD6_MOUSE	Chromodomain-helicase-DNA-binding protein 6 (CHD-6) (EC 3.6.4.12) (ATP-dependent helicase CHD6)	Chd6 Kiaa1335	Mus musculus (Mouse)	2711
Q69ZZ6	Q69ZZ6	reviewed	TMCC1_MOUSE	Transmembrane and coiled-coil domains protein 1	Tmcc1 Kiaa0779	Mus musculus (Mouse)	649
Q9CZD0	Q9CZD0	reviewed	MMAC_MOUSE	Cyanocobalamin reductase / alkylcobalamin dealkylase (Alkylcobalamin:glutathione S-alkyltransferase) (EC 2.5.1.151) (CblC) (Cyanocobalamin reductase (cyanide-eliminating)) (EC 1.16.1.6) (Methylmalonic aciduria and homocystinuria type C protein) (MMACHC)	Mmachc	Mus musculus (Mouse)	279
Q9JKV1	Q9JKV1	reviewed	ADRM1_MOUSE	Proteasomal ubiquitin receptor ADRM1 (110 kDa cell membrane glycoprotein) (Gp110) (Adhesion-regulating molecule 1) (ARM-1) (Rpn13 homolog)	Adrm1 Gp110	Mus musculus (Mouse)	407
Q5SSZ5	Q5SSZ5	reviewed	TENS3_MOUSE	Tensin-3 (EC 3.1.3.-) (Tensin-like SH2 domain-containing protein 1)	Tns3 Tens1	Mus musculus (Mouse)	1440
Q9ERH4	Q9ERH4	reviewed	NUSAP_MOUSE	Nucleolar and spindle-associated protein 1 (NuSAP)	Nusap1	Mus musculus (Mouse)	427
Q8K136	Q8K136	reviewed	SCNM1_MOUSE	Sodium channel modifier 1	Scnm1 Scnm1-ps	Mus musculus (Mouse)	229
Q68FM6	Q68FM6	reviewed	PPR29_MOUSE	Protein phosphatase 1 regulatory subunit 29 (Extracellular leucine-rich repeat and fibronectin type III domain-containing protein 2) (Leucine-rich repeat and fibronectin type-III domain-containing protein 6) (Leucine-rich repeat-containing protein 62)	Elfn2 Kiaa1904 Lrrc62 Ppp1r29	Mus musculus (Mouse)	823
Q8K3G5	Q8K3G5	reviewed	VRK3_MOUSE	Inactive serine/threonine-protein kinase VRK3 (Serine/threonine-protein pseudokinase VRK3) (Vaccinia-related kinase 3)	Vrk3	Mus musculus (Mouse)	453
P06240	P06240	reviewed	LCK_MOUSE	Proto-oncogene tyrosine-protein kinase LCK (EC 2.7.10.2) (Leukocyte C-terminal Src kinase) (LSK) (Lymphocyte cell-specific protein-tyrosine kinase) (p56-LCK)	Lck Lsk-t	Mus musculus (Mouse)	509
Q9D3S3	Q9D3S3	reviewed	SNX29_MOUSE	Sorting nexin-29	Snx29	Mus musculus (Mouse)	818
Q6NVF9	Q6NVF9	reviewed	CPSF6_MOUSE	Cleavage and polyadenylation specificity factor subunit 6	Cpsf6	Mus musculus (Mouse)	551
P49452	P49452	reviewed	CENPC_MOUSE	Centromere protein C (CENP-C) (Centromere autoantigen C) (Centromere protein C 1) (CENP-C 1)	Cenpc Cenpc1	Mus musculus (Mouse)	906
Q9CPS8	Q9CPS8	reviewed	SMAKA_MOUSE	Small membrane A-kinase anchor protein (Small membrane AKAP) (smAKAP)		Mus musculus (Mouse)	106
P36552	P36552	reviewed	HEM6_MOUSE	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial (COX) (Coprogen oxidase) (Coproporphyrinogenase) (EC 1.3.3.3)	Cpox Cpo	Mus musculus (Mouse)	443
Q6NZN0	Q6NZN0	reviewed	RBM26_MOUSE	RNA-binding protein 26 (Protein expressed in male leptotene and zygotene spermatocytes 393) (MLZ-393) (RNA-binding motif protein 26)	Rbm26	Mus musculus (Mouse)	1012
Q9Z238	Q9Z238	reviewed	CCNE2_MOUSE	G1/S-specific cyclin-E2	Ccne2	Mus musculus (Mouse)	404
Q9R207	Q9R207	reviewed	NBN_MOUSE	Nibrin (Cell cycle regulatory protein p95) (Nijmegen breakage syndrome protein 1 homolog)	Nbn Nbs1	Mus musculus (Mouse)	751
P62915	P62915	reviewed	TF2B_MOUSE	Transcription initiation factor IIB (EC 2.3.1.48) (General transcription factor TFIIB) (RNA polymerase II alpha initiation factor)	Gtf2b	Mus musculus (Mouse)	316
Q8VE99	Q8VE99	reviewed	CC115_MOUSE	Coiled-coil domain-containing protein 115 (Coiled-coil protein 1) (Ccp1)	Ccdc115	Mus musculus (Mouse)	180
O08796	O08796	reviewed	EF2K_MOUSE	Eukaryotic elongation factor 2 kinase (eEF-2 kinase) (eEF-2K) (EC 2.7.11.20) (Calcium/calmodulin-dependent eukaryotic elongation factor 2 kinase)	Eef2k	Mus musculus (Mouse)	724
Q8C0D7	Q8C0D7	reviewed	ING4_MOUSE	Inhibitor of growth protein 4 (p29ING4)	Ing4	Mus musculus (Mouse)	249
Q64475	Q64475	reviewed	H2B1B_MOUSE	Histone H2B type 1-B (H2B-clustered histone 3) (h2B-143)	H2bc3 Hist1h2bb	Mus musculus (Mouse)	126
Q9JMD3	Q9JMD3	reviewed	STA10_MOUSE	START domain-containing protein 10 (StARD10) (PCTP-like protein) (PCTP-L) (Serologically defined colon cancer antigen 28 homolog) (StAR-related lipid transfer protein 10)	Stard10 Pctpl Sdccag28 Sdccagg28	Mus musculus (Mouse)	291
Q8BZX4	Q8BZX4	reviewed	SREK1_MOUSE	Splicing regulatory glutamine/lysine-rich protein 1 (Serine/arginine-rich-splicing regulatory protein 86) (SRrp86) (Splicing factor, arginine/serine-rich 12)	Srek1 Sfrs12 Srrp86	Mus musculus (Mouse)	494
A2AAE1	A2AAE1	reviewed	BLTP1_MOUSE	Bridge-like lipid transfer protein family member 1 (Fragile site-associated protein homolog)	Bltp1 Fsa Kiaa1109 Kiaa1371	Mus musculus (Mouse)	5005
Q8K2Y9	Q8K2Y9	reviewed	CCM2_MOUSE	Cerebral cavernous malformations protein 2 homolog (Malcavernin) (Osmosensing scaffold for MEKK3)	Ccm2 Osm	Mus musculus (Mouse)	453
Q7TSJ2	Q7TSJ2	reviewed	MAP6_MOUSE	Microtubule-associated protein 6 (MAP-6) (Stable tubule-only polypeptide) (STOP)	Map6 Mtap6	Mus musculus (Mouse)	906
Q8CEE6	Q8CEE6	reviewed	PASK_MOUSE	PAS domain-containing serine/threonine-protein kinase (PAS-kinase) (PASKIN) (EC 2.7.11.1)	Pask Kiaa0135	Mus musculus (Mouse)	1383
Q8BSK8	Q8BSK8	reviewed	KS6B1_MOUSE	Ribosomal protein S6 kinase beta-1 (S6K-beta-1) (S6K1) (EC 2.7.11.1) (70 kDa ribosomal protein S6 kinase 1) (P70S6K1) (p70-S6K 1) (Ribosomal protein S6 kinase I) (S6K) (p70 ribosomal S6 kinase alpha) (p70 S6 kinase alpha) (p70 S6K-alpha) (p70 S6KA)	Rps6kb1	Mus musculus (Mouse)	525
Q8VI59	Q8VI59	reviewed	PCX3_MOUSE	Pecanex-like protein 3 (Pecanex homolog protein 3)	Pcnx3 Pcnxl3	Mus musculus (Mouse)	2028
Q8BGI4	Q8BGI4	reviewed	FA13A_MOUSE	Protein FAM13A (Precm1 protein)	Fam13a Fam13a1 Precm1	Mus musculus (Mouse)	693
Q80TI1	Q80TI1	reviewed	PKHH1_MOUSE	Pleckstrin homology domain-containing family H member 1 (PH domain-containing family H member 1)	Plekhh1 Kiaa1200	Mus musculus (Mouse)	1356
Q02248	Q02248	reviewed	CTNB1_MOUSE	Catenin beta-1 (Beta-catenin)	Ctnnb1 Catnb	Mus musculus (Mouse)	781
Q7TPD0	Q7TPD0	reviewed	INT3_MOUSE	Integrator complex subunit 3 (Int3) (SOSS complex subunit A) (Sensor of single-strand DNA complex subunit A) (SOSS-A) (Sensor of ssDNA subunit A)	Ints3	Mus musculus (Mouse)	1041
Q99MZ3	Q99MZ3	reviewed	MLXPL_MOUSE	Carbohydrate-responsive element-binding protein (ChREBP) (MLX interactor) (MLX-interacting protein-like) (Williams-Beuren syndrome chromosomal region 14 protein homolog)	Mlxipl Mio Wbscr14	Mus musculus (Mouse)	864
Q8BVL3	Q8BVL3	reviewed	SNX17_MOUSE	Sorting nexin-17	Snx17	Mus musculus (Mouse)	470
Q8BG40	Q8BG40	reviewed	KTNB1_MOUSE	Katanin p80 WD40 repeat-containing subunit B1 (Katanin p80 subunit B1) (p80 katanin)	Katnb1	Mus musculus (Mouse)	658
Q61609	Q61609	reviewed	S20A1_MOUSE	Sodium-dependent phosphate transporter 1 (Gibbon ape leukemia virus receptor 1) (GLVR-1) (Leukemia virus receptor 1 homolog) (Phosphate transporter 1) (PiT-1) (Solute carrier family 20 member 1)	Slc20a1 Glvr1 Pit1	Mus musculus (Mouse)	681
P34152	P34152	reviewed	FAK1_MOUSE	Focal adhesion kinase 1 (FADK 1) (EC 2.7.10.2) (Focal adhesion kinase-related nonkinase) (FRNK) (Protein-tyrosine kinase 2) (p125FAK) (pp125FAK)	Ptk2 Fadk Fak Fak1 Kiaa4203	Mus musculus (Mouse)	1052
Q3TY65	Q3TY65	reviewed	ICA1L_MOUSE	Islet cell autoantigen 1-like protein (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 15 protein homolog) (Ica69-related protein)	Ica1l Als2cr15	Mus musculus (Mouse)	431
P47911	P47911	reviewed	RL6_MOUSE	Large ribosomal subunit protein eL6 (60S ribosomal protein L6) (TAX-responsive enhancer element-binding protein 107) (TAXREB107)	Rpl6	Mus musculus (Mouse)	296
Q9WUA3	Q9WUA3	reviewed	PFKAP_MOUSE	ATP-dependent 6-phosphofructokinase, platelet type (ATP-PFK) (PFK-P) (EC 2.7.1.11) (6-phosphofructokinase type C) (Phosphofructo-1-kinase isozyme C) (PFK-C) (Phosphohexokinase)	Pfkp Pfkc	Mus musculus (Mouse)	784
Q8VED8	Q8VED8	reviewed	MTFR2_MOUSE	Mitochondrial fission regulator 2 (DUF729 domain-containing protein 1)	Mtfr2 Dufd1 Fam54a	Mus musculus (Mouse)	361
O08609	O08609	reviewed	MLX_MOUSE	Max-like protein X (Max-like bHLHZip protein) (Protein BigMax) (Transcription factor-like protein 4)	Mlx Tcfl4	Mus musculus (Mouse)	298
Q80XJ3	Q80XJ3	reviewed	TTC28_MOUSE	Tetratricopeptide repeat protein 28 (TPR repeat protein 28)	Ttc28 Kiaa1043 Tprbk	Mus musculus (Mouse)	2450
Q6ZPS6	Q6ZPS6	reviewed	AKIB1_MOUSE	Ankyrin repeat and IBR domain-containing protein 1 (EC 2.3.2.31)	Ankib1 Kiaa1386	Mus musculus (Mouse)	1085
Q9Z1X9	Q9Z1X9	reviewed	CDC45_MOUSE	Cell division control protein 45 homolog (PORC-PI-1)	Cdc45 Cdc45l Cdc45l2	Mus musculus (Mouse)	566
Q9ESJ4	Q9ESJ4	reviewed	SPN90_MOUSE	NCK-interacting protein with SH3 domain (54 kDa VacA-interacting protein) (VIP54) (90 kDa N-WASP-interacting protein) (90 kDa SH3 protein interacting with Nck) (SH3 adapter protein SPIN90) (WASP-interacting SH3-domain protein) (WISH) (Wiskott-Aldrich syndrome protein-binding protein) (N-WASP-binding protein)	Nckipsd Spin90 Wasbp	Mus musculus (Mouse)	714
Q3U821	Q3U821	reviewed	WDR75_MOUSE	WD repeat-containing protein 75 (U3 small nucleolar RNA-associated protein 17 homolog)	Wdr75 Utp17	Mus musculus (Mouse)	830
Q99N50	Q99N50	reviewed	SYTL2_MOUSE	Synaptotagmin-like protein 2 (Exophilin-4)	Sytl2 Slp2	Mus musculus (Mouse)	950
Q62422	Q62422	reviewed	OSTF1_MOUSE	Osteoclast-stimulating factor 1 (SH3 domain protein 3)	Ostf1 Sh3d3 Sh3p2	Mus musculus (Mouse)	215
Q60848	Q60848	reviewed	HELLS_MOUSE	Lymphocyte-specific helicase (EC 3.6.4.-) (Proliferation-associated SNF2-like protein)	Hells Lsh Pasg	Mus musculus (Mouse)	821
Q6PDM2	Q6PDM2	reviewed	SRSF1_MOUSE	Serine/arginine-rich splicing factor 1 (ASF/SF2) (Pre-mRNA-splicing factor SRp30a) (Splicing factor, arginine/serine-rich 1)	Srsf1 Sfrs1	Mus musculus (Mouse)	248
Q570Y9	Q570Y9	reviewed	DPTOR_MOUSE	DEP domain-containing mTOR-interacting protein (DEP domain-containing protein 6)	Deptor Depdc6 Kiaa4200	Mus musculus (Mouse)	409
Q8R0A0	Q8R0A0	reviewed	T2FB_MOUSE	General transcription factor IIF subunit 2 (Transcription initiation factor IIF subunit beta) (TFIIF-beta)	Gtf2f2	Mus musculus (Mouse)	249
Q640Q5	Q640Q5	reviewed	PAN3_MOUSE	PAN2-PAN3 deadenylation complex subunit Pan3 (PAB1P-dependent poly(A)-specific ribonuclease) (Poly(A)-nuclease deadenylation complex subunit 3) (PAN deadenylation complex subunit 3)	Pan3	Mus musculus (Mouse)	837
Q3THJ3	Q3THJ3	reviewed	EIF1A_MOUSE	Probable RNA-binding protein EIF1AD (Eukaryotic translation initiation factor 1A domain-containing protein)	Eif1ad	Mus musculus (Mouse)	170
Q8C4V4	Q8C4V4	reviewed	FBXL3_MOUSE	F-box/LRR-repeat protein 3 (F-box and leucine-rich repeat protein 3A) (F-box/LRR-repeat protein 3A) (Protein after-hours) (Protein overtime)	Fbxl3 Afh Fbl3a Fbxl3a Ovtm	Mus musculus (Mouse)	428
Q9Z0H8	Q9Z0H8	reviewed	CLIP2_MOUSE	CAP-Gly domain-containing linker protein 2 (Cytoplasmic linker protein 115) (CLIP-115) (Cytoplasmic linker protein 2)	Clip2 Cyln2 Kiaa0291	Mus musculus (Mouse)	1047
Q9D1F5	Q9D1F5	reviewed	MRNIP_MOUSE	MRN complex-interacting protein (MRN-interacting protein)	Mrnip	Mus musculus (Mouse)	335
Q99KG7	Q99KG7	reviewed	HPS4_MOUSE	BLOC-3 complex member HPS4 (Hermansky-Pudlak syndrome 4 protein homolog) (Light-ear protein) (Le protein)	Hps4 Le	Mus musculus (Mouse)	671
Q8VHJ5	Q8VHJ5	reviewed	MARK1_MOUSE	Serine/threonine-protein kinase MARK1 (EC 2.7.11.1) (EC 2.7.11.26) (ELKL motif serine/threonine-protein kinase 3) (MAP/microtubule affinity-regulating kinase 1) (PAR1 homolog c) (Par-1c) (mPar-1c)	Mark1 Emk3 Kiaa1477	Mus musculus (Mouse)	795
Q8K4J6	Q8K4J6	reviewed	MRTFA_MOUSE	Myocardin-related transcription factor A (MRTF-A) (Basic SAP coiled-coil transcription activator) (MKL/myocardin-like protein 1) (Megakaryoblastic leukemia 1 protein homolog) (Megakaryocytic acute leukemia protein homolog)	Mrtfa Bsac Mal Mkl1	Mus musculus (Mouse)	964
Q9WV34	Q9WV34	reviewed	MPP2_MOUSE	MAGUK p55 subfamily member 2 (Discs large homolog 2) (Protein MPP2)	Mpp2 Dlgh2	Mus musculus (Mouse)	552
Q63ZW7	Q63ZW7	reviewed	INADL_MOUSE	InaD-like protein (Inadl protein) (Channel-interacting PDZ domain-containing protein) (Pals1-associated tight junction protein) (Protein associated to tight junctions)	Patj Cipp Inadl	Mus musculus (Mouse)	1834
Q91YT8	Q91YT8	reviewed	CSCL1_MOUSE	CSC1-like protein 1 (Transmembrane protein 63A)	Tmem63a Kiaa0792	Mus musculus (Mouse)	804
Q99LF4	Q99LF4	reviewed	RTCB_MOUSE	RNA-splicing ligase RtcB homolog (EC 6.5.1.8) (3'-phosphate/5'-hydroxy nucleic acid ligase) (Focal adhesion-associated protein) (FAAP)	Rtcb D10Wsu52e	Mus musculus (Mouse)	505
Q9JHU9	Q9JHU9	reviewed	INO1_MOUSE	Inositol-3-phosphate synthase 1 (IPS 1) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase) (MI-1-P synthase) (MIP synthase)	Isyna1 Ino1	Mus musculus (Mouse)	557
Q80YR6	Q80YR6	reviewed	CTIP_MOUSE	DNA endonuclease RBBP8 (EC 3.1.-.-) (CtBP-interacting protein) (CtIP) (Retinoblastoma-binding protein 8) (RBBP-8) (Retinoblastoma-interacting protein and myosin-like) (RIM) (Sporulation in the absence of SPO11 protein 2 homolog) (SAE2)	Rbbp8 Ctip	Mus musculus (Mouse)	893
Q921C5	Q921C5	reviewed	BICD2_MOUSE	Protein bicaudal D homolog 2 (Bic-D 2)	Bicd2 Kiaa0699	Mus musculus (Mouse)	820
Q8VCQ3	Q8VCQ3	reviewed	NRBF2_MOUSE	Nuclear receptor-binding factor 2 (NRBF-2)	Nrbf2	Mus musculus (Mouse)	287
Q8R349	Q8R349	reviewed	CDC16_MOUSE	Cell division cycle protein 16 homolog (Anaphase-promoting complex subunit 6) (APC6) (Cyclosome subunit 6)	Cdc16 Anapc6	Mus musculus (Mouse)	620
Q8K4B0	Q8K4B0	reviewed	MTA1_MOUSE	Metastasis-associated protein MTA1	Mta1	Mus musculus (Mouse)	715
Q8CDG3	Q8CDG3	reviewed	VCIP1_MOUSE	Deubiquitinating protein VCPIP1 (EC 3.4.19.12) (Valosin-containing protein p97/p47 complex-interacting protein 1) (Valosin-containing protein p97/p47 complex-interacting protein p135) (VCP/p47 complex-interacting 135-kDa protein)	Vcpip1 Vcip135	Mus musculus (Mouse)	1220
Q62433	Q62433	reviewed	NDRG1_MOUSE	Protein NDRG1 (N-myc downstream-regulated gene 1 protein) (Protein Ndr1)	Ndrg1 Ndr1 Ndrl Tdd5	Mus musculus (Mouse)	394
Q8K0B2	Q8K0B2	reviewed	LMBD1_MOUSE	Lysosomal cobalamin transport escort protein LMBD1 (LMBD1) (LMBR1 domain-containing protein 1) (Protein N90b)	Lmbrd1	Mus musculus (Mouse)	537
Q60953	Q60953	reviewed	PML_MOUSE	Protein PML	Pml	Mus musculus (Mouse)	885
Q9D1P2	Q9D1P2	reviewed	KAT8_MOUSE	Histone acetyltransferase KAT8 (EC 2.3.1.48) (Lysine acetyltransferase 8) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 1) (MYST-1)	Kat8 Mof Myst1	Mus musculus (Mouse)	458
Q99ML2	Q99ML2	reviewed	TNK1_MOUSE	Non-receptor tyrosine-protein kinase TNK1 (EC 2.7.10.2) (Kinase of embryonic stem cells)	Tnk1 Kos1	Mus musculus (Mouse)	666
Q7TQ95	Q7TQ95	reviewed	LNP_MOUSE	Endoplasmic reticulum junction formation protein lunapark (ER junction formation factor lunapark) (Protein ulnaless)	Lnpk Kiaa1715 Lnp Uln	Mus musculus (Mouse)	425
Q8CCI5	Q8CCI5	reviewed	RYBP_MOUSE	RING1 and YY1-binding protein (Death effector domain-associated factor) (DED-associated factor)	Rybp Dedaf	Mus musculus (Mouse)	228
Q5FWH2	Q5FWH2	reviewed	UNKL_MOUSE	Putative E3 ubiquitin-protein ligase UNKL (EC 2.3.2.-) (RING finger protein unkempt-like)	Unkl	Mus musculus (Mouse)	727
Q8BYJ6	Q8BYJ6	reviewed	TBCD4_MOUSE	TBC1 domain family member 4 (Akt substrate of 160 kDa) (AS160)	Tbc1d4 As160 Kiaa0603	Mus musculus (Mouse)	1307
P08113	P08113	reviewed	ENPL_MOUSE	Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Endoplasmic reticulum resident protein 99) (ERp99) (Heat shock protein 90 kDa beta member 1) (Polymorphic tumor rejection antigen 1) (Tumor rejection antigen gp96)	Hsp90b1 Grp94 Tra-1 Tra1	Mus musculus (Mouse)	802
Q3UH66	Q3UH66	reviewed	WNK2_MOUSE	Serine/threonine-protein kinase WNK2 (EC 2.7.11.1) (Protein kinase lysine-deficient 2) (Protein kinase with no lysine 2)	Wnk2 Kiaa1760	Mus musculus (Mouse)	2149
P70362	P70362	reviewed	UFD1_MOUSE	Ubiquitin recognition factor in ER-associated degradation protein 1 (Ubiquitin fusion degradation protein 1 homolog) (UB fusion protein 1)	Ufd1 Ufd1l	Mus musculus (Mouse)	307
Q9JKP8	Q9JKP8	reviewed	CHRC1_MOUSE	Chromatin accessibility complex protein 1 (CHRAC-1) (DNA polymerase epsilon subunit p15) (NF-YC-like protein) (YC-like protein 1) (YCL1)	Chrac1	Mus musculus (Mouse)	129
Q59J78	Q59J78	reviewed	NDUF2_MOUSE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 (Mimitin) (Myc-induced mitochondrial protein) (MMTN) (NDUFA12-like protein)	Ndufaf2 Ndufa12l	Mus musculus (Mouse)	168
Q5DQR4	Q5DQR4	reviewed	STB5L_MOUSE	Syntaxin-binding protein 5-like (Lethal(2) giant larvae protein homolog 4) (Tomosyn-2)	Stxbp5l Llgl4	Mus musculus (Mouse)	1185
O88874	O88874	reviewed	CCNK_MOUSE	Cyclin-K	Ccnk	Mus musculus (Mouse)	554
Q99M54	Q99M54	reviewed	CDCA3_MOUSE	Cell division cycle-associated protein 3 (Gene-rich cluster protein C8) (Trigger of mitotic entry protein 1) (TOME-1)	Cdca3 C8 Grcc8 Tome1	Mus musculus (Mouse)	266
Q9D6F9	Q9D6F9	reviewed	TBB4A_MOUSE	Tubulin beta-4A chain (Tubulin beta-4 chain)	Tubb4a Tubb4	Mus musculus (Mouse)	444
P52795	P52795	reviewed	EFNB1_MOUSE	Ephrin-B1 (CEK5 receptor ligand) (CEK5-L) (EFL-3) (ELK ligand) (ELK-L) (EPH-related receptor tyrosine kinase ligand 2) (LERK-2) (Stimulated by retinoic acid gene 1 protein) [Cleaved into: Ephrin-B1 C-terminal fragment (Ephrin-B1 CTF); Ephrin-B1 intracellular domain (Ephrin-B1 ICD)]	Efnb1 Epl2 Eplg2 Lerk2 Stra1	Mus musculus (Mouse)	345
P97792	P97792	reviewed	CXAR_MOUSE	Coxsackievirus and adenovirus receptor homolog (CAR) (mCAR)	Cxadr Car	Mus musculus (Mouse)	365
Q6NZC7	Q6NZC7	reviewed	S23IP_MOUSE	SEC23-interacting protein	Sec23ip	Mus musculus (Mouse)	998
A2ARP1	A2ARP1	reviewed	VIP1_MOUSE	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 (EC 2.7.4.24) (Diphosphoinositol pentakisphosphate kinase 1) (Histidine acid phosphatase domain-containing protein 2A) (InsP6 and PP-IP5 kinase 1) (VIP1 homolog)	Ppip5k1 Hisppd2a Kiaa0377 Vip1	Mus musculus (Mouse)	1436
Q61542	Q61542	reviewed	STAR3_MOUSE	StAR-related lipid transfer protein 3 (Protein ES 64) (Protein MLN 64) (START domain-containing protein 3) (StARD3)	Stard3 Es64 Mln64	Mus musculus (Mouse)	446
Q8C0I1	Q8C0I1	reviewed	ADAS_MOUSE	Alkyldihydroxyacetonephosphate synthase, peroxisomal (Alkyl-DHAP synthase) (EC 2.5.1.26) (Alkylglycerone-phosphate synthase)	Agps	Mus musculus (Mouse)	645
Q9WTR1	Q9WTR1	reviewed	TRPV2_MOUSE	Transient receptor potential cation channel subfamily V member 2 (TrpV2) (Growth factor-regulated calcium channel) (GRC) (Osm-9-like TRP channel 2) (OTRPC2)	Trpv2 Grc	Mus musculus (Mouse)	756
Q9DA19	Q9DA19	reviewed	CIR1_MOUSE	Corepressor interacting with RBPJ 1 (CBF1-interacting corepressor)	Cir1 Cir	Mus musculus (Mouse)	450
O88491	O88491	reviewed	NSD1_MOUSE	Histone-lysine N-methyltransferase, H3 lysine-36 specific (EC 2.1.1.357) (H3-K36-HMTase) (Nuclear receptor-binding SET domain-containing protein 1) (NR-binding SET domain-containing protein)	Nsd1	Mus musculus (Mouse)	2588
Q9CQ00	Q9CQ00	reviewed	DMAC1_MOUSE	Distal membrane-arm assembly complex protein 1 (Transmembrane protein 261)	Dmac1 Tmem261	Mus musculus (Mouse)	111
P83741	P83741	reviewed	WNK1_MOUSE	Serine/threonine-protein kinase WNK1 (EC 2.7.11.1) (Protein kinase lysine-deficient 1) (Protein kinase with no lysine 1)	Wnk1 Hsn2 Prkwnk1	Mus musculus (Mouse)	2377
P47963	P47963	reviewed	RL13_MOUSE	Large ribosomal subunit protein eL13 (60S ribosomal protein L13) (A52)	Rpl13	Mus musculus (Mouse)	211
Q3UHI4	Q3UHI4	reviewed	TMED8_MOUSE	Protein TMED8	Tmed8	Mus musculus (Mouse)	326
Q8R0L9	Q8R0L9	reviewed	TADA3_MOUSE	Transcriptional adapter 3 (ADA3 homolog) (mADA3) (Transcriptional adapter 3-like) (ADA3-like protein)	Tada3 Ada3 Tada3l	Mus musculus (Mouse)	432
O35250	O35250	reviewed	EXOC7_MOUSE	Exocyst complex component 7 (Exocyst complex component Exo70)	Exoc7 Exo70	Mus musculus (Mouse)	697
Q640N2	Q640N2	reviewed	AR13B_MOUSE	ADP-ribosylation factor-like protein 13B (ADP-ribosylation factor-like protein 2-like 1) (ARL2-like protein 1) (Protein hennin)	Arl13b Arl2l1	Mus musculus (Mouse)	427
O54692	O54692	reviewed	ZW10_MOUSE	Centromere/kinetochore protein zw10 homolog	Zw10	Mus musculus (Mouse)	779
Q9DCD5	Q9DCD5	reviewed	TJAP1_MOUSE	Tight junction-associated protein 1 (Protein incorporated later into tight junctions) (Tight junction protein 4)	Tjap1 Pilt Tjp4	Mus musculus (Mouse)	549
Q922M7	Q922M7	reviewed	ASHWN_MOUSE	Ashwin		Mus musculus (Mouse)	232
O70585	O70585	reviewed	DTNB_MOUSE	Dystrobrevin beta (DTN-B) (mDTN-BDTN-B) (Beta-dystrobrevin)	Dtnb	Mus musculus (Mouse)	659
Q9QUS6	Q9QUS6	reviewed	TRIM1_MOUSE	Probable E3 ubiquitin-protein ligase MID2 (EC 2.3.2.27) (Midline defect 2) (Midline-2) (RING-type E3 ubiquitin transferase MID2) (Tripartite motif-containing protein 1)	Mid2 Fxy2 Trim1	Mus musculus (Mouse)	705
P46414	P46414	reviewed	CDN1B_MOUSE	Cyclin-dependent kinase inhibitor 1B (Cyclin-dependent kinase inhibitor p27) (p27Kip1)	Cdkn1b	Mus musculus (Mouse)	197
Q8VE88	Q8VE88	reviewed	F1142_MOUSE	Protein FAM114A2	Fam114a2	Mus musculus (Mouse)	497
Q8K400	Q8K400	reviewed	STXB5_MOUSE	Syntaxin-binding protein 5 (Lethal(2) giant larvae protein homolog 3) (Tomosyn-1)	Stxbp5 Kiaa4253 Llgl3	Mus musculus (Mouse)	1152
Q56A10	Q56A10	reviewed	ZN608_MOUSE	Zinc finger protein 608	Znf608 Kiaa1281 Zfp608	Mus musculus (Mouse)	1511
Q8CFK2	Q8CFK2	reviewed	TF3B_MOUSE	Transcription factor IIIB 90 kDa subunit (TFIIIB90) (mTFIIIB90) (B-related factor 1) (BRF-1)	Brf1	Mus musculus (Mouse)	676
P97315	P97315	reviewed	CSRP1_MOUSE	Cysteine and glycine-rich protein 1 (Cysteine-rich protein 1) (CRP) (CRP1)	Csrp1 Crp1 Csrp	Mus musculus (Mouse)	193
Q08639	Q08639	reviewed	TFDP1_MOUSE	Transcription factor Dp-1 (DRTF1-polypeptide 1) (E2F dimerization partner 1)	Tfdp1	Mus musculus (Mouse)	410
Q9DBN9	Q9DBN9	reviewed	DDX59_MOUSE	Probable ATP-dependent RNA helicase DDX59 (EC 3.6.4.13) (DEAD box protein 59) (Zinc finger HIT domain-containing protein 5)	Ddx59 Znhit5	Mus musculus (Mouse)	619
Q60855	Q60855	reviewed	RIPK1_MOUSE	Receptor-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (Cell death protein RIP) (Receptor-interacting protein 1) (RIP-1)	Ripk1 Rinp Rip	Mus musculus (Mouse)	656
